Name,Address,IndustryInfo,Neighborhood,좌표
미루그린,미용재료,경기도 성남시 분당구 장미로48번길 10714호,"야탑동, 르네상스분당오피스텔",
석이네,미용재료,경기도 성남시 분당구 장미로 865층 505호, 506호,
클래스바디 체형교정센터 분당점,체형관리,경기도 성남시 분당구 서현로 2043층 303호,,
(주)무스코코알앤디,화장품,경기도 성남시 분당구 성남대로343번길 10-6동원빌딩 3층3117호,,
블루밍,화장품,경기도 성남시 분당구 동판교로 91, 405동 104호,"(37.4019933, 127.1168905)"
스콜라스킨케어,피부미용실,경기도 성남시 분당구 성남대로 449,에이동114호,"(37.3752361, 127.1107693)"
수바디 디자인,체형관리,경기도 성남시 분당구 양현로94번길 7502호,,
닥터정바디홀릭,체형관리,경기도 성남시 분당구 불정로 3795층 502호,,
대장hair,"이용,미용",경기도 성남시 분당구 불정로376번길 31604동 2층 211-1호,"서현동, 효자촌주상복합",
공감헤어,"이용,미용",경기 성남시 분당구 분당로263번길 39 ,201호 일부 가운데점포201-2호 임대,"(37.3737593, 127.1420751)"
살롱지음,"이용,미용",경기 성남시 분당구 느티로51번길 2,1층,"(37.368837600000006, 127.1103049)"
온뷰티룸(OnBeautyRoom),미용재료,경기도 성남시 분당구 성남대로 1513층 330호 분당엠코헤리츠,,
뉴욕네일,"이용,미용",경기도 성남시 분당구 내정로166번길 7-61층 34호 파크타운주상복합상가,,
바바헤어 수내점,"이용,미용",경기도 성남시 분당구 백현로101번길 17209호 210호,,
임가이헤어,"이용,미용",경기 성남시 분당구 야탑로81번길 10,1층 132호,"(37.410566450000005, 127.12820774958035)"
페이스잇뷰티,"이용,미용",경기도 성남시 분당구 성남대로925번길 195층 501호 야탑동 터미널프라자,,
네일포엠,"이용,미용",경기도 성남시 분당구 수내로46번길 11119호,,
오늘은표현헤어,"이용,미용",경기도 성남시 분당구 성남대로926번길 12103호,,
더 봄 HAIR,"이용,미용",경기도 성남시 분당구 돌마로 52105호,,
현미용실,"이용,미용",경기도 성남시 분당구 돌마로356번길 32층 201호,,
4월뷰티스튜디오,"이용,미용",경기 성남시 분당구 돌마로 364,2층 42호 4월뷰티스튜디오,"(37.3500363, 127.1120226)"
유나,"이용,미용",경기도 성남시 분당구 미금로 251, 상가동 2층 206호,"(37.3392061, 127.1160914)"
김창수힐링헤어,"이용,미용",경기도 성남시 분당구 중앙공원로39번길 49, 1층 115호,"(37.3824209, 127.1272947)"
웰킨두피 미금점,"이용,미용",경기도 성남시 분당구 성남대로 1684층 406호,,
에쉬비헤어(Achevee hair),"이용,미용",경기도 성남시 분당구 운중로257번길 7-9,1층102호,
네일새로이,"이용,미용",경기도 성남시 분당구 정자일로232번길 25에이동 1층 101-1호,,
뷰티디안느(Beauty Diane),"이용,미용",경기도 성남시 분당구 성남대로331번길 8, 3층 314호,"(37.365895249999994, 127.10667269663449)"
정윤경헤어아트,"이용,미용",경기도 성남시 분당구 양현로 272203호,야탑동 탑마을그린상가,
인생마사지,피부미용실,경기도 성남시 분당구 느티로 712층202호,,
골든컷츠,"이용,미용",경기도 성남시 분당구 판교역로 6-4, 1층,"(37.3839617, 127.11225355053637)"
로코코네일(Rococo Nail),"이용,미용",경기도 성남시 분당구 운중로 129103호,,
디바이헤어살롱,"이용,미용",경기도 성남시 분당구 동판교로 582층203호,,
아이끌레르,"이용,미용",경기도 성남시 분당구 미금일로90번길 32205호,,
아이레브,"이용,미용",경기도 성남시 분당구 황새울로342번길 19, 301호,"(37.3865651, 127.12425076454664)"
드림S&S,체형관리,경기도 성남시 분당구 정자일로 240302호,,
준&썬헤어,"이용,미용",경기도 성남시 분당구 장안로 67.,,"(37.3724364, 127.1456313)"
손앤손 헤어 미금역점,"이용,미용",경기도 성남시 분당구 미금일로90번길 322층218호,,
라이티티아네일(LAETITIANAIL),"이용,미용",경기도 성남시 분당구 정자일로 2202단지상가동 104호,,
아뜰리에조이,"이용,미용",경기도 성남시 분당구 산운로160번길 20-51층 101호,일부,
푸른숲건강식품,화장품,경기도 성남시 분당구 돌마로366번길 42동한프라자 202호,,
헤어 살롱 봄,"이용,미용",경기도 성남시 분당구 중앙공원로31번길 42211호,서현동 서현파크플라자,
누오(NUO),"이용,미용",경기도 성남시 분당구 미금일로90번길 32웰파크 빌딩,,
초록무드,"이용,미용",경기도 성남시 분당구 야탑로69번길 18동아프라자 3층305호,,
미마인,화장품,경기도 성남시 분당구 느티로 2, 207호,"(37.3679741, 127.1049557)"
오뉴월네일,"이용,미용",경기도 성남시 분당구 미금일로74번길 16.1층101호,,
바이비엠헤어,"이용,미용",경기도 성남시 분당구 황새울로360번길 121층116117호,,
살롱드제제스킨앤바디,피부미용실,경기도 성남시 분당구 수내로192번길 25b상가동 207호,,
에스와이뷰티크 (SY뷰티크),피부미용실,경기 성남시 분당구 서현로210번길 14,3층 306호,"(37.3862355, 127.1245943)"
미금염색샵,"이용,미용",경기도 성남시 분당구 돌마로 67지하1층 108,109호,
큐사랑 야탑점,"이용,미용",경기도 성남시 분당구 야탑로149번길 191층일부호,102,
연청살롱,"이용,미용",경기도 성남시 분당구 운중로 255101호,,
에이유뷰티,"이용,미용",경기도 성남시 분당구 정자일로 1971층 130호,,
뮤트샵,"이용,미용",경기 성남시 분당구 야탑로81번길 10,1층 134호,"(37.410566450000005, 127.12820774958035)"
립헤어,"이용,미용",경기 성남시 분당구 판교공원로5길 28,101호,"(37.3903599, 127.0900838)"
아이러브잇,피부미용실,경기도 성남시 분당구 백현로101번길 17306호 일부,"수내동, 초림프라자",
커틸다헤어살롱 정자점,"이용,미용",경기도 성남시 분당구 정자일로 1211층 제디19.20호,,
아크네일(Arcnail),"이용,미용",경기도 성남시 분당구 성남대로 165146호,,
원바이원살롱,"이용,미용",경기도 성남시 분당구 분당로53번길 122층 203호,,
보니따라움,"이용,미용",경기도 성남시 분당구 판교역로2번길 171층 및 지층,,
여백(YEOBEK),"이용,미용",경기도 성남시 분당구 운중로146번길 211층 101호,,
플로우헤어,"이용,미용",경기도 성남시 분당구 돌마로486번길 7227동 1층 5호,,
아나덴슈가링왁싱 판교역점,피부미용실,경기도 성남시 분당구 판교역로192번길 22,211호,"(37.3980299, 127.1120303)"
더블유(W)헤어샵,"이용,미용",경기도 성남시 분당구 백현로 234상가동 3호,,
네일드와,"이용,미용",경기도 성남시 분당구 황새울로258번길 32, 305호,"(37.3807148, 127.1165736)"
네일미,"이용,미용",경기도 성남시 분당구 내정로 1861층 3호,,
이: 퀄리티,"이용,미용",경기도 성남시 분당구 분당로53번길 21산호프라자 305호,,
야무진 스킨앤바디,피부미용실,경기도 성남시 분당구 내정로173번길 11603동 1층 130호,,
박승철헤어스투디오 아브뉴프랑판교점,"이용,미용",경기도 성남시 분당구 동판교로177번길 25238호,,
이옥순(LEEOKSOON)미용실,"이용,미용",경기도 성남시 분당구 대왕판교로606번길 581-58호,,
살롱드아띠,"이용,미용",경기도 성남시 분당구 판교로 4322층203,204호,
헤어팡팡,"이용,미용",경기도 성남시 분당구 돌마로476번길 412층,,
쥬비 미용실,"이용,미용",경기도 성남시 분당구 성남대로779번길 13오성프라자 106,,
에셀헤어,"이용,미용",경기도 성남시 분당구 불곡로7번길 81층 102호,,
노엘,미용재료,경기 성남시 분당구 느티로 16,1층 107호,"(37.3685417, 127.1123812)"
노엘헤어,"이용,미용",경기도 성남시 분당구 느티로 161층 107호 일부,"정자동, 젤존타워1",
인셀덤 땡큐파워 판교점,화장품,경기도 성남시 분당구 판교역로14번길 20, 109호,"(37.3854204, 127.1115095)"
시아헤어샵,"이용,미용",경기도 성남시 분당구 불정로 219상가동1층101호,정자동 한솔마을청구아파트,
스파나무 정자점,피부미용실,경기도 성남시 분당구 성남대로 3856층 602호,,
솔리튜드,피부미용실,경기도 성남시 분당구 운중로233번길 8-81층 101호,,
맨즈헤어존,"이용,미용",경기도 성남시 분당구 중앙공원로40번길 8, 1층 151호,"(37.3794199, 127.1316498)"
올가드림뷰티,화장품,경기도 성남시 분당구 백현로 234상가동 1층 2호,,
바른몸케어센터,피부미용실,경기도 성남시 분당구 운중로 122304호,"운중동,골드클래스",
라임라이트 헤어살롱,"이용,미용",경기도 성남시 분당구 정자일로 234108호,,
헤어그리다,"이용,미용",경기도 성남시 분당구 야탑로69번길 24-82층 201호,202호,
뷰티앤라인,화장품,경기도 성남시 분당구 돌마로 753층 305호,,
미봉헤어 야탑점,"이용,미용",경기 성남시 분당구 성남대로916번길 7,6층 603호,"(37.41114735, 127.12985847522435)"
프리미엘네일,"이용,미용",경기도 성남시 분당구 성남대로 151203호,,
수 뷰티,화장품,경기도 성남시 분당구 성남대로916번길 72층 203호,,
비비엔탐헤어,"이용,미용",경기도 성남시 분당구 운중로125번길 14-6.,,"(37.392864700000004, 127.07786300000001)"
진샘헤어,"이용,미용",경기도 성남시 분당구 대왕판교로606번길 394층 403호,,
더퍼스트헤어(The First Hair),"이용,미용",경기도 성남시 분당구 정자일로213번길 19201동 1층 104호,,
엠지에프 두피탈모전문센터 분당점,화장품,경기도 성남시 분당구 성남대로926번길 65층 508호,,
제니스튜디오 판교점,"이용,미용",경기도 성남시 분당구 판교역로10번길 10-41층,,
마리스로드,화장품,경기 성남시 분당구 느티로 2,3층 202호,"(37.3679741, 127.1049557)"
헤어이즈엠,"이용,미용",경기 성남시 분당구 판교역로 240 ,삼환하이펙스A동 지1층 B-123-1호,"(37.3844603, 127.1121169)"
바이미뷰티(BY미Beauty),피부미용실,경기도 성남시 분당구 미금로 453층 309호 일부,,
헤어이즈엠,"이용,미용",경기도 성남시 분당구 판교역로 240지1층 B-123-1호,,
리포윅스 정자점,"이용,미용",경기도 성남시 분당구 느티로 71201-1호,,
오나리네일,"이용,미용",경기도 성남시 분당구 서현로478번길 171층,,
준오헤어,"이용,미용",경기도 성남시 분당구 돌마로 752층 203호,"금곡동, 미금프라자",
살롱고은,"이용,미용",경기도 성남시 분당구 서현로210번길 162층 207호,"서현동, 유성트윈프라자1차",
디네일,"이용,미용",경기도 성남시 분당구 야탑로 951층 14호,,
네일살롱우아한,"이용,미용",경기 성남시 분당구 운중로146번길 31-6,1층,"(37.39057555, 127.08222210870406)"
디에이치뷰티,"이용,미용",경기도 성남시 분당구 황새울로200번길 342층 204호,일부,
여리뷰티,피부미용실,경기 성남시 분당구 성남대로 170,3층 303-1호,"(37.351144, 127.1095089)"
헤어레이블드,"이용,미용",경기도 성남시 분당구 정자일로 1772층,,
박승철헤어스튜디오동판교H스퀘어점,"이용,미용",경기도 성남시 분당구 판교역로 235지층 B112호 B113호,,
도버더에어래쉬,"이용,미용",경기 성남시 분당구 수내로 39,2층 227호,"(37.371871, 127.1255546)"
베러유(Better YOU),"이용,미용",경기 성남시 분당구 판교공원로5길 29,1층 102호,"(37.3903599, 127.0900838)"
머슬테라피,체형관리,경기도 성남시 분당구 중앙공원로31번길 423층 310-2호,,
네일드윤,"이용,미용",경기도 성남시 분당구 돌마로 3641층 35호,,
포세타네일,"이용,미용",경기도 성남시 분당구 황새울로258번길 433층 327호,,
헤예가,"이용,미용",경기도 성남시 분당구 하오개로 3812층 202호,,
에버네일,"이용,미용",경기도 성남시 분당구 내정로173번길 491층 125호,"수내동, 궁전프라자-3",
손수지은,"이용,미용",경기도 성남시 분당구 정자일로 146101동A128 호,"정자동,엠코헤리츠1단지",
에이원(A one scalp),화장품,경기도 성남시 분당구 산운로160번길 22104호,,
카이정헤어,"이용,미용",경기도 성남시 분당구 판교로 435201호,,
구룸메이크업,"이용,미용",경기도 성남시 분당구 야탑로139번길 91층 일부호,야탑동,
미봉헤어 미금점,"이용,미용",경기 성남시 분당구 성남대로 170,4층 406호,"(37.351144, 127.1095089)"
아트허지스헤어,"이용,미용",경기도 성남시 분당구 서현로 204206호,,
제니헤어,"이용,미용",경기 성남시 분당구 판교로 50,상가동 2층 203호,"(37.405391, 127.1284568)"
오늘네일,"이용,미용",경기도 성남시 분당구 대왕판교로606번길 58상가 2-20호,"삼평동, 판교푸르지오월드마크",
띵동브로우,피부미용실,경기도 성남시 분당구 매화로 55106호,,
미림(MIRIM),"이용,미용",경기도 성남시 분당구 분당로201번길 17분산상가동 105호,,
시크한언니네공간헤어,"이용,미용",경기도 성남시 분당구 내정로166번길 7-6상가동 1층 88호,,
네일레리,"이용,미용",경기도 성남시 분당구 불정로376번길 37204호,,
단미,화장품,경기도 성남시 분당구 황새울로 3071동 524호,,
서현뷰티,"이용,미용",경기도 성남시 분당구 불정로 3802층210호,일부,
헤어닷옴,"이용,미용",경기도 성남시 분당구 판교대장로7길 6-421층 102호,일부,
아모,"이용,미용",경기도 성남시 분당구 판교대장로 77지1층 115호,,
르모아,"이용,미용",경기도 성남시 분당구 판교로25번길 22-21층,운중동,
네일은비,"이용,미용",경기도 성남시 분당구 성남대로926번길 12608호,,
리커버(RECOVER),"이용,미용",경기도 성남시 분당구 느티로77번길 6-4, 1층,"(37.36883645, 127.11358045)"
꼬미네일,"이용,미용",경기도 성남시 분당구 황새울로360번길 352층 240~242호,"서현동, 서현현대프라자",
미유헤어,"이용,미용",경기도 성남시 분당구 성남대로 2951층 114호,,
바이 모모(by MOMO),"이용,미용",경기 성남시 분당구 판교대장로7길 5-25,1층 101호,"(37.3717864, 127.0695148)"
헤어공감,"이용,미용",경기도 성남시 분당구 판교대장로7길 6-58, 1층 101-2호,"(37.3717864, 127.0695148)"
메이드마이네일,"이용,미용",경기도 성남시 분당구 분당로53번길 14, 208호,"(37.3837599, 127.12220883209902)"
제니살롱,"이용,미용",경기도 성남시 분당구 수내로 392층,,
샵고트(#GOAT),"이용,미용",경기도 성남시 분당구 돌마로476번길 31근린상가동 2층,,
준오헤어 판교테크원,"이용,미용",경기도 성남시 분당구 분당내곡로 1312층,,
에이 룸헤어,"이용,미용",경기도 성남시 분당구 성남대로 926분당메트로505호,,
파란헤어 분당오리역점,"이용,미용",경기도 성남시 분당구 성남대로 691층 111호, 112호,
네일봄,"이용,미용",경기도 성남시 분당구 분당로53번길 153층 303호,,
미루에스테틱,피부미용실,경기도 성남시 분당구 정자일로 121상가동 지-14호,,
103라운지,"이용,미용",경기도 성남시 분당구 판교대장로7길 5-171층,,
헤어(hair)숨쉼,"이용,미용",경기도 성남시 분당구 분당로53번길 132층 204호,"서현동, 산호트윈스2",
박준뷰티랩,"이용,미용",경기도 성남시 분당구 느티로 272층 201호,"정자동, 하나플라자빌딩",
라슈드,"이용,미용",경기도 성남시 분당구 판교대장로7길 5-21103호,대장동,
로이드밤 (분당서현역점),"이용,미용",경기도 성남시 분당구 서현로210번길 103층 302호,"서현동 , 다두프라자",
박승철 판교대장점,"이용,미용",경기도 성남시 분당구 판교대장로4길 12-81층,B1층,
아센티더판교,"이용,미용",경기도 성남시 분당구 판교역로 145타워2동 2층 209호,,
헤어더뷰 서현점,"이용,미용",경기도 성남시 분당구 분당로53번길 143층 303호,,
네일리브,"이용,미용",경기도 성남시 분당구 수내로 391층 116-2호,,
헤어살롱 치장하다,"이용,미용",경기도 성남시 분당구 서현로 170102-3호,"서현동,풍림아이원플러스",
로메르네일,"이용,미용",경기도 성남시 분당구 황새울로342번길 218층 802호,서현동 대정빌딩,
더헤담(The헤담),"이용,미용",경기도 성남시 분당구 황새울로330번길 162층 207호,,
보가뷰티,"이용,미용",경기도 성남시 분당구 황새울로312번길 20지하1층 비120호,비126호,
아이엠헤어 정자점,"이용,미용",경기도 성남시 분당구 정자일로 2402층204호,"정자동,월드프라자",
미노크헤어,"이용,미용",경기도 성남시 분당구 판교공원로3길 18102호,,
네일 그리심,"이용,미용",경기도 성남시 분당구 구미로 1432층 202호,무지개마을라이프상가,
허지스헤어,"이용,미용",경기도 성남시 분당구 성남대로926번길 6307호,"야탑동, 야탑 대덕프라자",
올가드림뷰티(분당정든마을점),화장품,경기도 성남시 분당구 불정로 195,상가동 205호,"(37.3769834, 127.1405783)"
디바이드(divide),"이용,미용",경기도 성남시 분당구 성남대로 934,5층501 일부호,"(37.41316, 127.1292866)"
오늘.맑음헤어,"이용,미용",경기도 성남시 분당구 불정로376번길 31604동 2층 상가231호,"서현동,효자촌주상복합",
꾸밈 야탑2호점,"이용,미용",경기도 성남시 분당구 장미로 863층304호,"야탑동, 이코노샤르망",
센치,"이용,미용",경기도 성남시 분당구 돌마로 732층 201호,,
네일 인 90 (NAIL IN 90),"이용,미용",경기도 성남시 분당구 성남대로925번길 162층 401호,"야탑동, 성남(분당 여객자동차터미널)",
스마트뷰티,화장품,경기도 성남시 분당구 서현로 2161302호,,
에이치플레이스,"이용,미용",경기도 성남시 분당구 분당내곡로 1172층,"(일부)층 201-2호(백현동,그레이츠판교(GREITS PANGYO))",
살롱제이,"이용,미용",경기도 성남시 분당구 야탑로161번길 10, 102호,"(37.4106783, 127.13700787031873)"
봄봄헤어,"이용,미용",경기도 성남시 분당구 동판교로 91103호,,
메이 헤어,"이용,미용",경기도 성남시 분당구 돌마로 481205-1, 205-2호,
쏘햅삐네일,"이용,미용",경기도 성남시 분당구 판교역로 136지하2층 B2120호,,
살롱드(salon.De)시영,"이용,미용",경기도 성남시 분당구 동판교로 155,에이상가동 1층 103호,"(37.3879247, 127.1111526)"
네일 조안,"이용,미용",경기도 성남시 분당구 판교공원로2길 40101호,,
그로잉살롱 분당점,"이용,미용",경기도 성남시 분당구 수내로46번길 20301호,,
헤어이즈(HAIR EASE),"이용,미용",경기도 성남시 분당구 정자일로 136C동 1층 111호,,
청담헤어,"이용,미용",경기도 성남시 분당구 구미로 16,1층 114호,"(37.3377132, 127.1109897)"
더희수뷰티스토리(수내점),"이용,미용",경기도 성남시 분당구 수내로 392층 239호,,
네일오죠,"이용,미용",경기도 성남시 분당구 돌마로 3641층 36호,,
허지스헤어 아트테라피,"이용,미용",경기도 성남시 분당구 야탑로81번길 10207호,,
준오헤어,"이용,미용",경기도 성남시 분당구 분당로53번길 21201호,208호,
오일리헤어,"이용,미용",경기도 성남시 분당구 판교대장로7길 16620동 124호,대장동,
더헤움,"이용,미용",경기도 성남시 분당구 판교대장로7길 16-41층일부 101호,대장동,
파인드어브로우(Find a Brow),"이용,미용",경기도 성남시 분당구 야탑로153번길 8-31층 102호,,
